"","Name","Sales","UserScore","Developer","CriticalScore","Genre","Platform","Rating"
"15665","IGT Slots: Lucky Larry's Lobstermania","Low","Medium","Other","Medium","Simulation","PC","T"
"15666","Atlantic Quest","Low","Medium","Other","Medium","Puzzle","PC","T"
"15667","Bakumatsu Rock: Ultra Soul","Low","Medium","Other","Medium","Misc","Other","T"
"15668","Barbie as the Princess and the Pauper","Low","Medium","WayForward","Medium","Adventure","Nintendo","E"
"15669","Tantei Opera: Milky Holmes","Low","Medium","Other","Medium","Adventure","Other","T"
"15670","PopCap Hits!","Low","Medium","Other","Medium","Misc","Microsoft","T"
"15671","Entaku no Seito: The Eternal Legend","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15672","New Atelier Rorona: Hajimari no Monogatari","Low","Medium","Other","Medium","Action","Nintendo","T"
"15673","WorldShift","Low","High","Black Sea Studios","Medium","Strategy","PC","T"
"15674","My Hero: Doctor","Low","Medium","Majesco Games, Majesco","Medium","Action","Nintendo","E10+"
"15675","Rainbow Islands Revolution","Low","Medium","Marvelous Entertainment","Low","Platform","Nintendo","E"
"15676","Sega Ages 2500 Series Vol. 29: Monster World Complete Collection","Low","Medium","Other","Medium","Role-Playing","Sony","T"
"15677","Pillars of Eternity","Low","High","Obsidian Entertainment","High","Role-Playing","PC","M"
"15678","Cabela's Alaskan Adventure","Low","Medium","Other","Medium","Sports","Sony","T"
"15679","Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses","Low","Medium","Other","Medium","Action","Other","T"
"15680","Elf Bowling 1 & 2","Low","Medium","Other","Medium","Sports","Nintendo","T"
"15681","Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.","Low","Medium","Other","Medium","Adventure","Other","T"
"15682","Germany's Next Topmodel 2011","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"15683","Heavy Fire: Afghanistan","Low","Low","Other","Medium","Shooter","PC","T"
"15684","Arabians Lost: The Engagement on Desert","Low","Medium","Other","Medium","Adventure","Sony","T"
"15685","Legendary","Low","Low","Spark Unlimited","Low","Shooter","PC","M"
"15686","Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"15687","Garfield Gets Real","Low","Medium","PAWS","Low","Action","Nintendo","E"
"15688","SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen","Low","Medium","Other","Medium","Action","Nintendo","T"
"15689","Gakken DS: Shin TOEIC Test Kanzen Kouryaku","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15690","Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi","Low","Medium","Other","Medium","Role-Playing","Sony","T"
"15691","Crime Scene","Low","Medium","White Birds Productions","Low","Adventure","Nintendo","M"
"15692","Puzzle Guzzle","Low","Medium","Agetec","Medium","Puzzle","Other","E"
"15693","Starry ? Sky: After Summer","Low","Medium","Other","Medium","Misc","Other","T"
"15694","Thomas & Friends: Hero of the Rails","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15695","Empire Deluxe","Low","Medium","Other","Medium","Strategy","PC","T"
"15696","ESPN NFL Primetime 2002","Low","Medium","Farsight Technologies","Low","Sports","Microsoft","E"
"15697","Gallop Racer Inbreed","Low","Medium","Other","Medium","Sports","Sony","T"
"15698","Red Ninja: End of Honor","Low","Low","Tranji","Low","Action","Microsoft","M"
"15699","Ketsui: Kizuna Jigoku Tachi Extra","Low","Medium","Other","Medium","Shooter","Microsoft","T"
"15700","Frisbee Disc Freestyle / Frisbee Disc Golf","Low","Medium","Destination Software","Medium","Sports","Nintendo","E"
"15701","The King of Fighters Collection: The Orochi Saga (JP sales)","Low","Medium","Other","Medium","Fighting","Sony","T"
"15702","Suzumiya Haruhi-Chan no Mahjong","Low","Medium","Other","Medium","Misc","Other","T"
"15703","Commandos 3: Destination Berlin","Low","Medium","Pyro Studios","Medium","Strategy","PC","T"
"15704","Tsuki no Hikari: Shizumeru Kane no Satsujin","Low","Medium","Other","Medium","Adventure","Sony","T"
"15705","James Bond 007: Blood Stone","Low","Medium","Bizarre Creations","Medium","Shooter","PC","T"
"15706","Chili Con Carnage","Low","High","Deadline Games","Medium","Shooter","Other","M"
"15707","Writing and Speaking Beautiful Japanese DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15708","Sega Ages 2500 Series Vol. 26: Dynamite Deka","Low","Medium","Other","Medium","Action","Sony","T"
"15709","Kong: The Animated Series","Low","Medium","Planet Interactive","Low","Action","Nintendo","E"
"15710","Puzzle Quest: Challenge of the Warlords","Low","High","Vicious Cycle, Infinite Interactive","High","Puzzle","Other","E10+"
"15711","Casper's Scare School: Spooky Sports Day","Low","Medium","The Code Monkeys","Medium","Sports","Nintendo","E"
"15712","Koisuru Otome to Shugo no Tate Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"15713","PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana","Low","Medium","Other","Medium","Action","Nintendo","T"
"15714","Garfield's Nightmare","Low","Medium","Shin'en","Medium","Platform","Nintendo","E"
"15715","Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere","Low","Medium","Other","Medium","Adventure","Sony","T"
"15716","Bakumatsu Renka: Karyuu Kenshi-den","Low","Medium","Other","Medium","Adventure","Sony","T"
"15717","Grisaia no Rakuen: Le Eden de la Grisaia","Low","Medium","Other","Medium","Adventure","Other","T"
"15718","Iridium Runners","Low","Medium","Playstos Entertainment","Low","Racing","Sony","E"
"15719","Nodame Cantabile: Tanoshii Ongaku no Jikan Desu","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15720","Tiny Toon Adventures: Wacky Stackers","Low","Medium","Warthog","Low","Puzzle","Nintendo","E"
"15721","Princess Frontier Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"15722","Rock Blast","Low","Medium","UFO Interactive","Medium","Puzzle","Nintendo","E"
"15723","Touch Detective (JP sales)","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15724","Emergency Mayhem","Low","Low","Supersonic Software","Low","Racing","Nintendo","T"
"15725","Mary King's Riding School","Low","Medium","Coyote Console","Medium","Simulation","Nintendo","T"
"15726","Voodoo Chronicles: First Sign","Low","Medium","Other","Medium","Adventure","PC","T"
"15727","Rising Zan: The Samurai Gunman","Low","Medium","Other","Medium","Action","Sony","T"
"15728","Uru: Ages Beyond Myst","Low","Medium","Cyan Worlds","High","Adventure","PC","E"
"15729","Prince of Stride","Low","Medium","Other","Medium","Adventure","Other","T"
"15730","Robopon 2: Cross Version","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"15731","Mai-Otome Hime: Otome Butou Shi","Low","Medium","Other","Medium","Fighting","Sony","T"
"15732","Ben 10 Omniverse 2","Low","Medium","1st Playable Productions","Medium","Action","Nintendo","E10+"
"15733","TMNT: Mutant Melee","Low","Low","Konami Computer Entertainment Hawaii","Low","Fighting","Microsoft","T"
"15734","Ultimate Puzzle Games","Low","Medium","Telegames, Inc.","Medium","Puzzle","Nintendo","E"
"15735","Kimikare: New Semester","Low","Medium","Other","Medium","Action","Other","T"
"15736","Katekyoo Hitman Reborn! Kindan no Yami no Delta","Low","Medium","Other","Medium","Action","Sony","T"
"15737","Prototype: Biohazard Bundle","Low","Low","Radical Entertainment","Low","Action","Sony","M"
"15738","RoboCop","Low","Low","Titus Software","Low","Shooter","Microsoft","M"
"15739","Haneru no Tobira Wii: Girigirissu","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15740","Elminage II: Sousei no Megami to Unmei no Daichi","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15741","Titanic Mystery","Low","Medium","Purple Hills","Medium","Puzzle","Nintendo","T"
"15742","Aqua Panic!","Low","Medium","Other","Medium","Puzzle","Nintendo","T"
"15743","Blazing Souls","Low","Medium","Other","Medium","Role-Playing","Sony","T"
"15744","Blood Bowl: Legendary Edition","Low","Low","Cyanide","Medium","Sports","PC","T"
"15745","Invizimals: The Lost Kingdom","Low","Low","Magenta Software","Low","Action","Sony","E10+"
"15746","Worms","Low","Low","Team 17","Medium","Strategy","Microsoft","E10+"
"15747","Seinaru Kana: Orichalcum no Na no Motoni","Low","Medium","Other","Medium","Action","Other","T"
"15748","NHL 2K3","Low","Medium","Treyarch","High","Sports","Nintendo","E"
"15749","The Hustle: Detroit Streets","Low","Medium","Blade Interactive","Low","Sports","Microsoft","T"
"15750","Tail of the Sun","Low","Medium","Other","Medium","Role-Playing","Sony","T"
"15751","Revolution: 25th Anniversary Collection","Low","Medium","Revolution Software","Medium","Adventure","PC","T"
"15752","Barnyard Blast: Swine of the Night","Low","Medium","Sanuk Software Co., Ltd., Sanuk Games","Medium","Platform","Nintendo","E10+"
"15753","Back to the Future: The Game","Low","Medium","Telltale Games","Medium","Adventure","Microsoft","T"
"15754","Space Channel 5: Ulala's Cosmic Attack","Low","High","Art","Low","Misc","Nintendo","E"
"15755","Balls of Fury","Low","Medium","Black Lantern Studios","Low","Sports","Nintendo","E10+"
"15756","Still Life 2","Low","Low","GameCo","Medium","Adventure","PC","M"
"15757","Virtua Quest","Low","Medium","Artificial Mind and Movement","Low","Role-Playing","Sony","T"
"15758","Disney Sports Basketball","Low","Medium","Konami","Medium","Sports","Nintendo","E"
"15759","Ozzy & Drix","Low","Medium","Other","Medium","Platform","Nintendo","T"
"15760","Nobunaga no Yabou: Soutensoku with Power-Up Kit","Low","Medium","Other","Medium","Strategy","Other","T"
"15761","Yamasa Digi World SP: Moeyo! Kung Fu Shukujo","Low","Medium","Other","Medium","Misc","Sony","T"
"15762","Disney Sports Football","Low","Medium","KCEO","Low","Sports","Nintendo","E"
"15763","Castle Shikigami 2","Low","Medium","Alfa System","Medium","Shooter","Sony","E"
"15764","Wizardry Twin Pack","Low","Medium","Other","Medium","Role-Playing","Sony","T"
"15765","Rabbids Invasion: The Interactive TV Show","Low","Medium","Other","Medium","Misc","Sony","T"
"15766","Gadget Racers (PAL)","Low","Medium","Other","Medium","Racing","Sony","T"
"15767","Moe Star: Moeru Toudai Eigojuku","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15768","The Cube","Low","Medium","Other","Medium","Action","Nintendo","T"
"15769","Bejeweled Blitz","Low","Medium","PopCap","Medium","Puzzle","PC","E"
"15770","Peggle Nights","Low","High","PopCap","High","Puzzle","PC","E"
"15771","Pulse Racer","Low","Low","Jaleco Entertainment","Low","Racing","Microsoft","E"
"15772","Freestyle Metal X","Low","Medium","Other","Medium","Racing","Nintendo","T"
"15773","Tegami Bachi: Kokoro Tsumugu Mono e","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15774","Spirits & Spells","Low","Medium","Other","Medium","Platform","Nintendo","T"
"15775","Agatha Christie: Death on the Nile","Low","Medium","Oberon Media","Medium","Adventure","PC","T"
"15776","Antiphona no Seikahime: Tenshi no Gakufu Op.A","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15777","NBA 07","Low","Low","SCEA","Medium","Sports","Sony","E"
"15778","Mystery Tales 2: The Spirit Mask","Low","Medium","Easy Interactive","Medium","Puzzle","Nintendo","E10+"
"15779","Rogue Trooper","Low","High","Rebellion","Medium","Shooter","Microsoft","T"
"15780","Combat Flight Simulator 3: Battle for Europe","Low","Low","Microsoft Game Studios","Medium","Simulation","PC","E"
"15781","TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2","Low","Medium","Other","Medium","Action","Sony","T"
"15782","Tomb Raider: Legend","Low","Medium","Nixxes Software","High","Action","PC","T"
"15783","Command & Conquer 3: Kane's Wrath","Low","Medium","Other","Medium","Strategy","PC","T"
"15784","Eyeshield 21: Portable Edition","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15785","Taishou Moebius Line Vitable","Low","Medium","Other","Medium","Adventure","Other","T"
"15786","Robotics;Notes","Low","Medium","Other","Medium","Adventure","Other","T"
"15787","Kabushiki Baibai Trainer: Kabutore! Next","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"15788","Machi: Unmei no Kousaten","Low","Medium","Other","Medium","Adventure","Other","T"
"15789","Golden Nugget Casino DS","Low","Medium","Skyworks Technologies","Medium","Misc","Nintendo","T"
"15790","Machi-ing Maker 4","Low","Medium","Other","Medium","Strategy","Sony","T"
"15791","World Class Rugby 2: Kokunai Gekitou Hen '93","Low","Medium","Other","Medium","Sports","Nintendo","T"
"15792","Ketsui Death Label","Low","Medium","Other","Medium","Shooter","Nintendo","T"
"15793","This War of Mine","Low","Medium","Other","Medium","Action","Sony","T"
"15794","Mechanic Master 2","Low","Medium","Crave","Medium","Puzzle","Nintendo","E"
"15795","SD Gundam Force","Low","Medium","Bandai","Medium","Shooter","Nintendo","E"
"15796","Clover no Kuni no Alice: Wonderful Wonder World","Low","Medium","Other","Medium","Adventure","Other","T"
"15797","Abunai: Koi no Sousa Shitsu","Low","Medium","Other","Medium","Action","Other","T"
"15798","Shonen Jump's Yu-Gi-Oh! GX Card Almanac","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15799","Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock","Low","Medium","Other","Medium","Misc","Sony","T"
"15800","Raven Squad: Operation Hidden Dagger","Low","Low","Atomic Motion","Low","Shooter","PC","T"
"15801","Monster High 13 Wishes","Low","Medium","Game Machine Studios","Medium","Action","Nintendo","E"
"15802","Myth Makers: Super Kart GP","Low","Low","Data Design Interactive","Medium","Racing","Nintendo","E"
"15803","Canada Hunt","Low","Medium","Virtual Play Inc.","Medium","Sports","Nintendo","T"
"15804","Planetarian: Chiisana Hoshi no Yume","Low","Medium","Other","Medium","Adventure","Other","T"
"15805","GA - Geijutsuka Art Design Class: Slapstick Wonder Land","Low","Medium","Other","Medium","Adventure","Other","T"
"15806","Roommate Asami: Okusama wa Joshikousei","Low","Medium","Other","Medium","Adventure","Sony","T"
"15807","Cabbage Patch Kids: The Patch Puppy Rescue","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15808","Pirates: Legend of the Black Buccaneer","Low","Medium","WideScreen Games","Low","Adventure","Sony","T"
"15809","Let's Dance with Mel B","Low","Medium","Lightning Fish Games","Medium","Sports","Microsoft","T"
"15810","Horrid Henry: Missions of Mischief","Low","Medium","Asylum Entertainment","Medium","Adventure","Nintendo","E"
"15811","East India Company","Low","Low","Nitro Games","Medium","Strategy","PC","T"
"15812","Ultraman Star Chronicles","Low","Medium","Other","Medium","Strategy","Other","T"
"15813","Amagoushi no Yakata","Low","Medium","Other","Medium","Adventure","Sony","T"
"15814","TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3","Low","Medium","Other","Medium","Action","Sony","T"
"15815","Ginga Tetsudou 999 DS","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15816","Aedis Eclipse: Generation of Chaos","Low","Low","Neverland, Idea Factory","Low","Role-Playing","Other","E10+"
"15817","Koihime Enbu","Low","Medium","Other","Medium","Fighting","Sony","T"
"15818","Franklin: A Birthday Surprise","Low","Medium","Neko Entertainment","Medium","Misc","Sony","E"
"15819","Without Warning","Low","Low","CiRCLE","Low","Shooter","Microsoft","M"
"15820","Suzunone Seven: Rebirth Knot","Low","Medium","Other","Medium","Adventure","Sony","T"
"15821","Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar","Low","Medium","Other","Medium","Adventure","Other","T"
"15822","Zoids Dash","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"15823","Digimon Rumble Arena","Low","High","Bandai","Medium","Fighting","Sony","E"
"15824","Vitamin X Evolution Plus","Low","Medium","Other","Medium","Adventure","Other","T"
"15825","NEVES","Low","Medium","Yuke's, Yuke's Company of America","Medium","Puzzle","Nintendo","E"
"15826","Dynasty Warriors: Eiketsuden","Low","Medium","Other","Medium","Action","Sony","T"
"15827","Wild West Shootout","Low","Medium","Funbox Media","Medium","Shooter","Nintendo","T"
"15828","MuvLuv Double Pack","Low","Medium","Other","Medium","Adventure","Other","T"
"15829","Super Speed Machines","Low","Medium","Kemco","Medium","Racing","Nintendo","E"
"15830","Goblin Commander: Unleash the Horde","Low","Medium","Jaleco Entertainment","Medium","Strategy","Nintendo","T"
"15831","Final Fight: Streetwise","Low","Low","Secret Level","Low","Action","Microsoft","M"
"15832","Nano Diver","Low","Medium","Other","Medium","Action","Other","T"
"15833","Mary King's Riding School 2","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"15834","Elkrone no Atelier: Dear for Otomate","Low","Medium","Other","Medium","Action","Other","T"
"15835","Top Gear RPM Tuning","Low","Medium","Babylon Software","Low","Racing","Microsoft","T"
"15836","Painkiller: Hell & Damnation","Low","Medium","Other","Medium","Shooter","Microsoft","T"
"15837","Memories Off: Yubikiri no Kioku","Low","Medium","Other","Medium","Adventure","Microsoft","T"
"15838","Otometeki Koi Kakumei * Love Revo!! DS","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15839","TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4","Low","Medium","Other","Medium","Action","Sony","T"
"15840","Clock Zero: Shuuen no Ichibyou - ExTime","Low","Medium","Other","Medium","Action","Other","T"
"15841","Cross + Channel","Low","Medium","Other","Medium","Adventure","Other","T"
"15842","Mark McMorris Infinite Air","Low","Low","HB Studios Multimedia","Low","Sports","Sony","T"
"15843","Shin Hayarigami 2","Low","Medium","Other","Medium","Adventure","Other","T"
"15844","Cabela's Big Game Hunter: Pro Hunts","Low","Medium","Cauldron Ltd.","Medium","Shooter","Nintendo","T"
"15845","Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15846","Micro Machines V4","Low","Medium","Supersonic Software","Low","Racing","Other","E"
"15847","Root Infinity Rexx","Low","Medium","Other","Medium","Adventure","Other","T"
"15848","Dungeons - The Dark Lord","Low","Low","Kalypso","Medium","Strategy","PC","M"
"15849","Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne","Low","Medium","Other","Medium","Adventure","Sony","T"
"15850","Memories Off: Yubikiri no Kikou","Low","Medium","Other","Medium","Adventure","Other","T"
"15851","Hurry Up Hedgehog!","Low","Medium","Other","Medium","Racing","Nintendo","T"
"15852","L.G.S: Shinsetsu Houshinengi","Low","Medium","Other","Medium","Action","Other","T"
"15853","Battle Engine Aquila","Low","Medium","Lost Toys","High","Shooter","Microsoft","T"
"15854","Divinity: Original Sin","Low","High","Larian Studios","High","Role-Playing","PC","M"
"15855","One Piece Mansion","Low","Medium","Capcom","Low","Action","Sony","E"
"15856","Discworld II: Mortality Bytes!","Low","Medium","Other","Medium","Adventure","Sony","T"
"15857","Uchi no 3 Shimai DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15858","Airline Tycoon","Low","High","Spellbound","Medium","Simulation","PC","E"
"15859","Soul Eater: Monotone Princess","Low","Medium","Other","Medium","Action","Nintendo","T"
"15860","Strike Witches: Shirogane no Tsubasa","Low","Medium","Other","Medium","Strategy","Microsoft","T"
"15861","Kaleidoeve","Low","Medium","Other","Medium","Adventure","Other","T"
"15862","Big Idea's VeggieTales: LarryBoy and the Bad Apple","Low","Medium","Other","Medium","Action","Nintendo","T"
"15863","Broken Sword 5: The Serpent's Curse","Low","Medium","Revolution Software","High","Adventure","Microsoft","T"
"15864","My Ballet Studio","Low","Medium","505 Games","Medium","Simulation","Nintendo","E"
"15865","Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers","Low","Medium","Other","Medium","Action","Nintendo","T"
"15866","Moujuutsukai to Oujisama","Low","Medium","Other","Medium","Adventure","Sony","T"
"15867","Rocksmith 2014 Edition Remastered","Low","Medium","Ubisoft","Medium","Misc","Sony","T"
"15868","Bomberman 2","Low","Medium","Other","Medium","Puzzle","Nintendo","T"
"15869","Unreal Tournament 2004","Low","High","Epic Games","High","Shooter","PC","M"
"15870","Shinseiki GPX Cyber Formula: Road To The INFINITY 4","Low","Medium","Other","Medium","Racing","Sony","T"
"15871","Cube","Low","Medium","Metia Interactive","Low","Puzzle","Other","E"
"15872","Pirates of the Burning Sea","Low","Medium","Flying Lab Software","High","Role-Playing","PC","T"
"15873","Just Cause","Low","Medium","Avalanche Studios","Medium","Action","PC","M"
"15874","Army Men: Major Malfunction","Low","Low","Team 17","Low","Shooter","Microsoft","T"
"15875","Dunamis 15","Low","Medium","Other","Medium","Adventure","Microsoft","T"
"15876","Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15877","Yoake Yori Ruriiro na Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"15878","Big Bass Fishing","Low","Medium","Coresoft","Medium","Action","Sony","E"
"15879","Storm Lover 2nd V","Low","Medium","Other","Medium","Adventure","Other","T"
"15880","Reine des Fleurs","Low","Medium","Other","Medium","Action","Other","T"
"15881","Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"15882","Namco Museum 50th Anniversary (JP sales)","Low","Medium","Other","Medium","Misc","Sony","T"
"15883","Turbo: Super Stunt Squad","Low","Medium","Monkey Bar Games","Low","Sports","Sony","E"
"15884","The Haunted: Hell's Reach","Low","Medium","ValuSoft","Low","Shooter","PC","M"
"15885","Disciples III: Renaissance","Low","Low","Akella","Low","Strategy","PC","T"
"15886","The Longest Journey","Low","High","Funcom","High","Adventure","PC","M"
"15887","Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15888","Let's Pilates!","Low","Medium","Vanpool","Medium","Misc","Nintendo","E"
"15889","Irritating Stick","Low","Medium","Other","Medium","Action","Sony","T"
"15890","Chou!! Super Nep League DS","Low","Medium","Other","Medium","Sports","Nintendo","T"
"15891","WTA Tour Tennis","Low","Medium","Now Production","Medium","Sports","Nintendo","E"
"15892","Lost: Via Domus","Low","Low","Ubisoft Montreal","Low","Action","PC","T"
"15893","Judge Dredd: Dredd Vs Death","Low","Low","Rebellion","Low","Shooter","Microsoft","M"
"15894","Rugby League Live 3","Low","Medium","Big Ant Studios","Medium","Action","Sony","T"
"15895","Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu","Low","Medium","Other","Medium","Action","Sony","T"
"15896","Platypus","Low","Medium","Squashy Software","Low","Shooter","Other","E"
"15897","Davis Cup Tennis","Low","Medium","Hokus Pokus","Low","Sports","Nintendo","E"
"15898","Pro Rally","Low","Medium","Ubisoft","Medium","Racing","Nintendo","E"
"15899","Kimi ni Todoke: Sodateru Omoi","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15900","Elven Legacy Collection","Low","Medium","1C:Ino-Co","Medium","Strategy","PC","T"
"15901","Hands On! Tangrams","Low","Medium","Other","Medium","Puzzle","Nintendo","T"
"15902","Brave Story: Boku no Kioku to Negai","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"15903","Zombie Hunters 2","Low","Medium","Other","Medium","Action","Sony","T"
"15904","Memories Off #5: Encore","Low","Medium","Other","Medium","Adventure","Sony","T"
"15905","Custom Drive","Low","Medium","Other","Medium","Action","Other","T"
"15906","Dark Void","Low","Low","Airtight Games","Low","Action","PC","T"
"15907","LEGO Star Wars: The Video Game","Low","Medium","Other","Medium","Action","PC","T"
"15908","Tsuyo Kiss 2 Gakki: Swift Love","Low","Medium","Other","Medium","Adventure","Sony","T"
"15909","Konductra","Low","Medium","oeFun","Low","Puzzle","Nintendo","E"
"15910","Samurai Jack: The Shadow of Aku","Low","Medium","Adrenium","Low","Action","Nintendo","T"
"15911","Cookie & Cream","Low","Medium","Other","Medium","Platform","Nintendo","T"
"15912","Winning Post 7 2013","Low","Medium","Other","Medium","Sports","Other","T"
"15913","The Incredibles: Rise of the Underminer","Low","Medium","Heavy Iron Studios","Medium","Action","PC","E10+"
"15914","Psychedelica of the Black Butterfly","Low","Medium","Other","Medium","Action","Other","T"
"15915","Stronghold Legends","Low","Medium","FireFly Studios","Low","Strategy","PC","T"
"15916","Let's Yoga!","Low","Medium","Vanpool","Medium","Misc","Nintendo","E"
"15917","Busou Renkin: Youkoso Papillon Park e","Low","Medium","Other","Medium","Action","Sony","T"
"15918","Ore wa Shoujo Mangaka","Low","Medium","Other","Medium","Action","Other","T"
"15919","Emergency 2012","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"15920","Puyo Puyo Tetris","Low","Medium","Other","Medium","Puzzle","Nintendo","T"
"15921","Exhibition Volume 6","Low","Medium","Other","Medium","Misc","Microsoft","T"
"15922","Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15923","Kuma no Pooh-San: 100 Acre no Mori no Cooking Book","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15924","Collar x Malice","Low","Medium","Otomate","Medium","Action","Other","T"
"15925","Kao the Kangaroo Round 2","Low","Medium","Tate Interactive","Low","Platform","Nintendo","E"
"15926","The Dark Hills of Cherai","Low","Medium","ChaYoWo Games","Medium","Puzzle","PC","T"
"15927","Pirates PlundArrr","Low","Medium","Boomzap","Low","Action","Nintendo","E10+"
"15928","Zoey 101: Field Trip Fiasco","Low","Medium","THQ","Low","Action","Nintendo","E"
"15929","Dream C Club: GoGo ","Low","Medium","Other","Medium","Adventure","Sony","T"
"15930","Usavichi: Game no Jikan","Low","Medium","Other","Medium","Action","Nintendo","T"
"15931","Summer Challenge: Athletics Tournament","Low","Medium","Other","Medium","Sports","Nintendo","T"
"15932","Battle Spirits: Hero's Soul","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15933","Pachi-Slot Higrashi no Naku Koro ni Matsuri","Low","Medium","Other","Medium","Misc","Sony","T"
"15934","Otona no Renai Shousetsu: Harlequin Selection","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15935","White Album 2: Shiawase no Mukougawa","Low","Medium","Other","Medium","Adventure","Other","T"
"15936","W.L.O. Sekai Renai Kikousen","Low","Medium","Other","Medium","Adventure","Microsoft","T"
"15937","New Interpretation Stranger of Sword City","Low","Medium","Other","Medium","Role-Playing","Other","T"
"15938","Final Fantasy XI: All-In-One Pack 2006","Low","Medium","Other","Medium","Role-Playing","Microsoft","T"
"15939","Pippa Funnell: Ranch Rescue","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15940","Joint Operations: Combined Arms","Low","Medium","Other","Medium","Shooter","PC","T"
"15941","Kadenz fermata//Akkord:fortissimo","Low","Medium","Other","Medium","Adventure","Other","T"
"15942","Worms World Party","Low","Medium","Team 17","Medium","Strategy","PC","E"
"15943","Poupee Girl DS 2: Elegant Mint / Sweet Pink Style","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15944","Dancing on Ice","Low","Medium","Other","Medium","Sports","Nintendo","T"
"15945","Winning Post 7: Maximum 2007","Low","Medium","Other","Medium","Sports","Sony","T"
"15946","Professional Farmer 2016","Low","Medium","Other","Medium","Action","Sony","T"
"15947","Sarah: Keeper of the Unicorn","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15948","Storm Lover 2nd","Low","Medium","Other","Medium","Misc","Other","T"
"15949","Gears of War","Low","Medium","Epic Games","High","Shooter","PC","M"
"15950","Dragon Booster","Low","Medium","Konami Computer Entertainment Hawaii","Low","Shooter","Nintendo","E"
"15951","Dragon's Dogma Online: Season 2","Low","Medium","Other","Medium","Action","Sony","T"
"15952","Gaist Crusher God","Low","Medium","Other","Medium","Action","Nintendo","T"
"15953","DJ Star","Low","Medium","Game Life","Medium","Misc","Nintendo","T"
"15954","Arcana Famiglia 2","Low","Medium","Other","Medium","Adventure","Other","T"
"15955","Shinkyoku Soukai Polyphonica","Low","Medium","Other","Medium","Adventure","Sony","T"
