"","Name","Sales","UserScore","Developer","CriticalScore","Genre","Platform","Rating"
"15047","Spy Hunter: Nowhere To Run","2","2","4","2",7,"1",1
"15048","Ikki Tousen: Eloquent Fist","2","1","4","1",3,"4",1
"15049","Final Fantasy XIV: Heavensward","2","1","4","0",1,"3",1
"15050","Omega Quintet","2","1","2","2",8,"1",1
"15051","Disney's Magical Quest 3 Starring Mickey and Donald","2","1","0","2",1,"0",2
"15052","TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1","2","1","4","1",1,"1",1
"15053","Carmen Sandiego: The Secret of the Stolen Drums","2","1","4","2",1,"2",2
"15054","Strike Witches 2: Iyasu Naosu Punipunisuru","2","1","4","1",1,"0",1
"15055","Final Fantasy XIV: Heavensward","2","0","4","1",1,"1",1
"15056","Diabolik Lovers: Vandead Carnival","2","1","4","1",1,"4",1
"15057","Ed, Edd n Eddy: The Mis-Edventures","2","1","4","2",5,"2",2
"15058","Bunmei Haruka: Aoiza Ibunroku","2","1","4","1",1,"4",1
"15059","Atari Flashback Classics: Volume 2","2","1","1","1",4,"1",2
"15060","Vantage Master Portable","2","1","4","1",8,"4",1
"15061","Viva Pinata","2","1","1","0",10,"3",2
"15062","Lilpri DS: Hime-Chen! Apple Pink","2","1","4","1",2,"0",1
"15063","Moto Racer DS","2","1","1","1",7,"0",2
"15064","Neverwinter Nights 2","2","2","3","0",8,"3",1
"15065","O.M.G. 26 - Our Mini Games","2","1","4","1",6,"0",1
"15066","Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni","2","1","4","1",4,"0",1
"15067","PopCap Hits! Vol 2","2","1","4","1",4,"2",1
"15068","Star Wars: Empire at War - Forces of Corruption","2","0","0","1",12,"3",1
"15069","Jurassic Park: Operation Genesis","2","0","2","1",10,"3",1
"15070","Warhammer Online: Age of Reckoning","2","1","0","0",8,"3",1
"15071","Ty the Tasmanian Tiger 3: Night of the Quinkan","2","1","4","1",1,"2",3
"15072","Total Overdose: A Gunslinger's Tale in Mexico","2","0","0","1",9,"2",4
"15073","Bomberman Fantasy Race","2","1","4","1",7,"1",1
"15074","AMF Xtreme Bowling","2","2","0","2",11,"1",2
"15075","Carnage Heart EXA","2","1","1","1",12,"4",3
"15076","Worms","2","2","4","0",12,"1",3
"15077","Capcom Digital Collection","2","2","4","1",1,"2",1
"15078","Colin McRae Rally 2.0","2","1","0","0",7,"0",2
"15079","Bust-A-Move","2","1","4","1",6,"4",1
"15080","Bugriders: The Race of Kings","2","1","4","1",7,"1",1
"15081","The Settlers: Rise of an Empire","2","1","1","1",12,"3",3
"15082","Payout Poker & Casino","2","1","4","1",4,"4",1
"15083","Sheep","2","1","0","1",12,"1",2
"15084","Wii de Asobu: Metroid Prime","2","1","4","1",9,"0",1
"15085","Tank Beat","2","2","0","2",12,"0",3
"15086","Wangan Midnight Portable","2","1","4","1",7,"4",1
"15087","Who Wants to be a Millionaire: 2nd Edition","2","1","4","1",4,"0",1
"15088","Rugby League Live 3","2","1","1","1",1,"1",2
"15089","Cross Ange: Tenshi to Ryuu no Rondo tr.","2","1","4","1",1,"4",1
"15090","Tropico Reloaded","2","1","1","1",12,"3",1
"15091","Canvas 2","2","1","4","1",2,"1",1
"15092","Pony Luv","2","1","0","1",10,"0",2
"15093","Memories Off: Sorekara Again","2","1","4","1",2,"1",1
"15094","11eyes: CrossOver","2","1","4","1",2,"2",1
"15095","ParaWorld","2","0","0","1",12,"3",1
"15096","Chuck E. Cheese's Sports Games","2","1","2","1",11,"0",2
"15097","Puppet Show 3: Lost Town","2","1","4","1",6,"3",1
"15098","Stronghold 2 Deluxe","2","1","4","1",12,"3",1
"15099","AirForce Delta Storm","2","1","4","1",9,"0",2
"15100","Winning Post 8 2015","2","1","4","1",1,"4",1
"15101","Peter Pan in Disney's Return to Never Land","2","1","4","1",5,"1",1
"15102","Xenosaga I·II","2","1","4","1",8,"0",1
"15103","Mesaze!! Tsuri Master: Sekai ni Challenge! Hen","2","1","4","1",11,"0",1
"15104","La Corda d'Oro 4","2","1","4","1",1,"4",1
"15105","Kuusen II","2","1","4","1",10,"1",1
"15106","Cross Channel: In Memory of All People","2","1","4","1",2,"2",1
"15107","Ghost Pirates of Vooju Island","2","1","0","1",2,"3",1
"15108","Clannad: Mitsumi Mamoru Sakamichi de - Joukan","2","1","4","1",2,"4",1
"15109","Future Tactics: The Uprising","2","1","0","1",12,"0",1
"15110","Are You Alice?","2","1","4","1",2,"4",1
"15111","Bella Sara 2 - The Magic of Drasilmare","2","1","4","1",2,"0",1
"15112","Dance Dance Revolution: Hottest Party 5","2","1","4","1",4,"0",1
"15113","Rengoku II:  The Stairway To H.E.A.V.E.N.","2","1","3","2",1,"4",1
"15114","Kensei: Sacred Fist","2","1","4","1",3,"1",1
"15115","Okashi na Shima no Peter Pan: Sweet Never Land","2","1","4","1",2,"4",1
"15116","Backyard NFL Football","2","1","4","1",11,"0",1
"15117","Urakata Hakuoki","2","1","4","1",2,"4",1
"15118","Here They Lie","2","2","0","2",2,"1",4
"15119","George of the Jungle and the Search for the Secret","2","2","4","2",5,"0",2
"15120","Gift: Prism","2","1","4","1",2,"1",1
"15121","Rugby League Live 3","2","1","1","1",1,"2",2
"15122","Legacy of Ys: Books I & II","2","1","4","1",8,"0",1
"15123","Shanghai: True Valor","2","1","4","1",6,"1",1
"15124","Supermodel Makeover by Lauren Luke","2","1","4","1",10,"0",1
"15125","Pharaoh","2","0","0","1",12,"3",2
"15126","Major Dream: Major DS Dream Baseball","2","1","4","1",11,"0",1
"15127","Steins;Gate: Senkei Kousoku no Phonogram","2","1","4","1",2,"2",1
"15128","Escape the Emerald Star","2","1","4","1",6,"3",2
"15129","Thunderbirds","2","1","1","2",9,"0",2
"15130","TV Total Events","2","1","4","1",4,"0",1
"15131","Vitamin Z Revolution","2","1","4","1",2,"4",1
"15132","Aegis of Earth: Protonovus Assault","2","1","2","1",1,"1",1
"15133","Aria: The Origination ~Aoi Wakusei no El Cielo~","2","1","4","1",2,"1",1
"15134","Inkheart","2","2","2","2",2,"0",2
"15135","Lunatic Dawn Tempest","2","1","4","1",8,"1",1
"15136","Strike Witches: Shirogane no Tsubasa","2","1","4","1",12,"4",1
"15137","Total Immersion Racing","2","1","1","2",7,"2",2
"15138","Luxor: The Wrath of Set","2","1","2","2",6,"4",2
"15139","Board Game: Top Shop","2","1","4","1",4,"1",1
"15140","Blade Arcus from Shining EX","2","1","4","1",3,"1",1
"15141","Bigfoot King of Crush","2","1","3","1",7,"0",2
"15142","NANA: Live Staff Daiboshuu! Shoshinsha Kangei","2","1","4","1",1,"0",1
"15143","Demigod","2","1","1","0",12,"3",1
"15144","Cocoto Magic Circus","2","1","4","1",9,"0",3
"15145","Rugby Challenge 3","2","1","0","1",11,"2",2
"15146","Toukiden 2","2","1","4","1",1,"1",1
"15147","Europa Universalis III Complete","2","0","1","1",12,"3",3
"15148","Zero no Tsukaima: Shou-akuma to Harukaze no Concerto","2","1","4","1",2,"1",1
"15149","Dunamis 15","2","1","4","1",2,"1",1
"15150","DemiKids: Dark Version","2","1","4","1",8,"0",1
"15151","Resident Evil: Umbrella Corps","2","1","4","1",1,"1",1
"15152","Mage Knight: Destiny's Soldier","2","1","1","2",12,"0",3
"15153","Fishdom 2 Deluxe","2","1","4","1",6,"3",1
"15154","Blender Bros.","2","1","0","1",5,"0",2
"15155","Treasure Chase","2","1","4","1",6,"0",1
"15156","Suzumiya Haruhi no Heiretsu","2","1","4","1",2,"0",1
"15157","Stronghold Crusader Extreme","2","2","1","2",12,"3",1
"15158","Nanatsuiro * Drops Pure!!","2","1","4","1",2,"1",1
"15159","DemiKids: Light Version","2","0","0","2",8,"0",2
"15160","Pe-Jongju to Manabu Kankokugo DS: Test-Hen","2","1","4","1",4,"0",1
"15161","Cities XL 2011","2","2","0","1",10,"3",2
"15162","Farm Frenzy 3","2","1","4","1",12,"0",1
"15163","Bottom of the 9th '97","2","1","4","1",11,"1",1
"15164","Shaman King: Chou Senjiryokketsu 3","2","1","4","1",8,"0",1
"15165","Rapala for Kinect","2","1","4","1",11,"2",2
"15166","Line Rider 2: Unbound","2","2","1","2",6,"0",2
"15167","Hyakka Hyakurou: Sengoku Ninpoujou","2","1","4","1",2,"4",1
"15168","HatsuKare * Renai Debut Sengen!","2","1","4","1",2,"4",1
"15169","QUIZ PARTY","2","1","4","1",4,"0",1
"15170","SimCity Societies","2","2","0","1",10,"3",3
"15171","Winx Club: Rockstars","2","1","0","1",2,"0",2
"15172","World Series of Poker 2008: Battle for the Bracelets","2","2","2","1",4,"4",1
"15173","Star Trek Online","2","2","0","1",8,"3",1
"15174","Kingdom: Ikkitousen no Ken","2","1","4","1",1,"4",1
"15175","Wrestle Kingdom 2: Pro Wrestling Sekai Taisen","2","1","4","1",3,"1",1
"15176","RayCrisis: Series Termination","2","1","4","1",9,"1",2
"15177","Bomberman Story DS","2","1","4","1",8,"0",1
"15178","Anima - Gate of Memories","2","1","0","2",1,"1",1
"15179","Ikki Tousen: Shining Dragon","2","1","4","1",8,"1",1
"15180","Tom Clancy's Rainbow Six: Vegas 2","2","1","4","0",9,"3",4
"15181","Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki","2","1","4","1",2,"1",1
"15182","Toxic Grind","2","1","1","2",11,"2",1
"15183","Tropico 4: Modern Times","2","0","2","0",12,"3",1
"15184","Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable","2","1","4","1",4,"4",1
"15185","ScrapLand","2","1","1","1",1,"2",1
"15186","Enchanted Arms (JP sales)","2","1","4","1",8,"2",1
"15187","Utawarerumono: Futari no Hakuoro","2","1","4","1",4,"1",1
"15188","Geten no Hana","2","1","4","1",4,"4",1
"15189","Harukanaru Toki no Naka de 3 with Izayoiki Aizouban","2","1","4","1",2,"4",1
"15190","Indianapolis 500 Evolution","2","1","3","1",7,"2",2
"15191","Brothers in Arms: Hell's Highway","2","1","4","0",9,"3",4
"15192","D.Gray-man: Sousha no Shikaku","2","1","4","1",2,"1",1
"15193","Crazy Machines","2","1","0","1",6,"0",2
"15194","Ookami to Koushinryou: Omiowataru Kaze","2","1","4","1",2,"0",1
"15195","DiRT","2","1","4","0",7,"3",2
"15196","School Days LxH","2","1","4","1",2,"1",1
"15197","IL-2 Sturmovik: Forgotten Battles","2","0","0","0",10,"3",1
"15198","Serious Sam HD: Gold Edition","2","1","4","1",9,"2",1
"15199","Big Idea's VeggieTales: LarryBoy and the Bad Apple","2","1","4","1",1,"1",1
"15200","Neo Angelique","2","1","4","1",2,"1",1
"15201","Psycho-Pass: Mandatory Happiness","2","1","1","1",2,"4",1
"15202","Namco Museum Battle Collection (JP sales)","2","1","4","1",4,"4",1
"15203","Ceville","2","0","0","1",1,"3",2
"15204","Brandish: The Dark Revenant","2","0","1","0",8,"4",1
"15205","Thomas and Friends: Steaming around Sodor","2","1","1","1",1,"0",1
"15206","Chaos;Head Noah","2","1","4","1",2,"4",1
"15207","Summon Night: Swordcraft Story","2","0","0","0",8,"0",3
"15208","Samurai Shodown V","2","1","0","2",3,"2",1
"15209","Falcon 4.0: Allied Force","2","0","0","0",10,"3",1
"15210","Minna no Chizu 2","2","1","4","1",4,"4",1
"15211","Pro Fishing Challenge","2","0","1","2",11,"2",2
"15212","Franklin's Great Adventures","2","1","4","1",1,"0",2
"15213","Atelier Firis: The Alchemist of the Mysterious Journey","2","1","4","1",8,"4",1
"15214","Phoenix Wright: Ace Attorney Trilogy","2","0","0","0",2,"0",1
"15215","Princess Saver! Eternal Love for My Lady","2","1","4","1",2,"1",1
"15216","Jitsumei Jikkyou Keiba Dream Classic 2002","2","1","4","1",11,"1",1
"15217","Ice Age: Dawn of the Dinosaurs","2","1","4","1",1,"3",3
"15218","To Love-Ru Trouble: Darkness - True Princess","2","1","4","1",1,"4",1
"15219","Tokyo Mew Mew","2","1","4","1",8,"1",1
"15220","Kawasaki Jet Ski","2","2","3","1",7,"0",2
"15221","Interactive Storybook DS Series 3","2","1","1","1",4,"0",2
"15222","Twinkle * Crusaders GoGo!","2","1","4","1",2,"4",1
"15223","Moujuutsukai to Oujisama: Snow Bride Portable","2","1","4","1",2,"4",1
"15224","Rule of Rose","2","0","0","2",1,"1",4
"15225","RedCard 20-03","2","1","4","1",11,"0",2
"15226","Bejeweled 2 Deluxe","2","1","4","1",6,"3",2
"15227","Freestyle Metal X","2","1","4","1",7,"2",1
"15228","Captain Morgane and the Golden Turtle","2","1","1","1",2,"1",1
"15229","Shonen Jump's One Piece: Grand Adventure","2","1","4","1",3,"1",1
"15230","Dino Dini's Kick Off Revival","2","2","0","2",11,"1",1
"15231","Pac-Man World Rally","2","1","1","2",7,"1",2
"15232","Winning Post 8 2015","2","1","4","1",1,"1",1
"15233","GT Legends","2","0","1","0",7,"3",2
"15234","Monster High 13 Wishes","2","2","0","1",1,"0",2
"15235","Ukiyo no Roushi","2","1","4","1",1,"4",1
"15236","Uta Kumi 575","2","1","4","1",4,"4",1
"15237","The Professor's Brain Trainer: Logic","2","1","4","1",6,"0",1
"15238","Street Fighter X Tekken","2","2","0","0",3,"3",1
"15239","Kung Fu Panda","2","1","4","1",1,"3",3
"15240","428: Fuusa Sareta Shibuya de","2","1","4","1",2,"1",1
"15241","Catan","2","1","4","1",12,"0",1
"15242","Frontlines: Fuel of War","2","2","0","1",9,"3",1
"15243","Jewel Match 2","2","1","4","1",6,"0",1
"15244","Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin","2","1","4","1",4,"4",1
"15245","Rugby World Cup 2015","2","2","4","1",11,"2",2
"15246","NFL Blitz Pro","2","1","4","1",11,"0",2
"15247","Tom Clancy's EndWar","2","2","4","1",12,"3",1
"15248","Totally Spies! 2: Undercover","2","1","4","1",1,"0",1
"15249","Black Rose Valkyrie","2","1","4","1",8,"1",1
"15250","Commandos: Strike Force","2","1","2","2",9,"2",1
"15251","Warriors of the Lost Empire (JP sales)","2","1","4","1",8,"4",1
"15252","Jojo's Bizarre Adventure","2","1","4","1",3,"1",1
"15253","Lode Runner","2","1","4","1",6,"0",1
"15254","Evolution Snowboarding","2","1","4","2",11,"1",1
"15255","Zathura","2","2","4","2",2,"2",3
"15256","Jissen Pachinko Hisshouhou! CR Sakura Taisen","2","1","4","1",4,"1",1
"15257","Zillions of Enemy X: Zetsukai no Crusade","2","1","4","1",8,"1",1
"15258","Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki","2","1","4","1",6,"0",1
"15259","Plants vs. Zombies: Garden Warfare","2","1","4","0",9,"3",3
"15260","Happiness! De-Lucks","2","1","4","1",2,"1",1
"15261","Doki Majo Plus","2","1","4","1",2,"0",1
"15262","Eureka Seven Vol. 2: The New Vision","2","1","0","2",9,"1",1
"15263","Love Once: Mermaid's Tears","2","1","4","1",2,"1",1
"15264","Castlevania: Lords of Shadow - Reverie","2","1","4","1",1,"2",1
"15265","Puzzle Challenge: Crosswords and More!","2","1","4","1",6,"1",1
"15266","Muppets Party Cruise","2","0","3","1",4,"0",2
"15267","Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike","2","1","4","1",1,"4",1
"15268","Test Drive Unlimited","2","0","1","0",7,"3",1
"15269","Shippuu Mahou Daisakusen: Kingdom-Grandprix","2","1","4","1",9,"4",1
"15270","Saint","2","1","0","1",9,"0",3
"15271","Grey's Anatomy: The Video Game","2","2","1","2",2,"3",1
"15272","Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri","2","1","4","1",4,"4",1
"15273","Let's Play Flight Attendant","2","1","0","1",10,"0",2
"15274","F1 Race Stars","2","2","4","2",7,"3",2
"15275","Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP","2","1","4","1",4,"0",1
"15276","Call of Duty: Modern Warfare Trilogy","2","1","3","1",9,"1",4
"15277","Motto! SoniComi","2","1","4","1",10,"1",1
"15278","Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World","2","1","4","1",2,"4",1
"15279","Serious Sam: Next Encounter","2","0","4","1",9,"0",4
"15280","Diabolik Lovers: More Blood","2","1","4","1",2,"4",1
"15281","PachiPara 15: Super Umi Monogatari in Okinawa 2","2","1","4","1",4,"1",1
"15282","Serious Sam HD: Gold Edition","2","1","4","1",9,"3",1
"15283","Knight's Apprentice: Memorick's Adventures","2","2","2","2",1,"2",1
"15284","Akai Ito DS","2","1","4","1",2,"0",1
"15285","Natsuiro no Sunadokei","2","1","4","1",2,"1",1
"15286","Freedom Wings","2","1","0","2",10,"0",3
"15287","Unreal Anthology","2","0","1","1",9,"3",4
"15288","Jissen Pachi-Slot Hisshouhou! Mister Magic Neo","2","1","4","1",4,"1",1
"15289","Triple Crown Championship Snowboarding","2","1","4","1",11,"0",1
"15290","Dream Chronicles","2","1","0","1",2,"0",2
"15291","18 Wheels of Steel: Extreme Trucker","2","0","4","1",7,"3",1
"15292","X3: Terran War Pack","2","1","4","1",4,"3",1
"15293","Geon Cube","2","1","0","1",6,"0",2
"15294","Left 4 Dead","2","0","2","0",9,"3",4
"15295","Steal Princess","2","1","0","2",5,"0",3
"15296","Ballblazer Champions","2","1","4","1",11,"1",1
"15297","Azada","2","1","2","1",6,"0",2
"15298","Gochuumon wa Usagi Desu ka?? Wonderful Party!","2","1","4","1",2,"4",1
"15299","Koisuru Otome to Shugo no Tate: The Shield of AIGIS","2","1","4","1",2,"1",1
"15300","Galaxy Angel II: Eigou Kaiki no Koku","2","1","4","1",12,"1",1
"15301","Moujuutsukai to Oujisama Portable","2","1","4","1",2,"4",1
"15302","Genroh","2","1","4","1",1,"4",1
"15303","Otome wa Oanesama Boku ni Koi Shiteru Portable","2","1","4","1",2,"4",1
"15304","Iron Phoenix","2","2","0","2",3,"2",1
"15305","Kuon","2","1","4","2",2,"1",4
"15306","Kannou Mukashi Banashi Portable","2","1","4","1",2,"4",1
"15307","Tennis no Oji-Sama: Driving Smash! Side King","2","1","4","1",11,"0",1
"15308","Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku","2","1","4","1",2,"1",1
"15309","Rose to Tasogare no Kojou","2","1","4","1",1,"4",1
"15310","Tale of a Hero","2","1","4","1",2,"3",1
"15311","UnchainBlades EXXiV","2","1","4","1",8,"0",1
"15312","Mount & Blade","2","1","4","1",8,"3",1
"15313","Carmen Sandiego: The Secret of the Stolen Drums","2","1","4","2",1,"0",2
"15314","Fritz Chess","2","1","2","1",12,"0",2
"15315","Puyo Puyo! 15th Anniversary","2","1","4","1",6,"4",1
"15316","Mind over Matter","2","1","4","1",6,"0",2
"15317","Dies Irae: Amantes Amentes","2","1","4","1",1,"4",1
"15318","The Idolmaster: Gravure For You! Vol.9","2","1","4","1",1,"1",1
"15319","Casper's Scare School: Classroom Capers","2","1","0","1",2,"0",2
"15320","Discovery Kids: Snake Safari","2","1","4","1",10,"0",3
"15321","Heavy Fire: The Chosen Few 3D","2","2","0","1",9,"0",1
"15322","Fuel","2","2","3","1",7,"3",2
"15323","The Settlers IV","2","1","4","1",12,"3",1
"15324","Ryu-koku","2","1","4","1",2,"1",1
"15325","Dungeon Defenders","2","1","0","0",8,"3",3
"15326","Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu","2","1","4","1",4,"0",1
"15327","GunParade Orchestra: Midori no Shou","2","1","4","1",2,"1",1
"15328","Group S Challenge","2","2","4","2",7,"2",2
"15329","Fritz Chess","2","1","2","1",12,"0",2
"15330","G1 Jockey Wii","2","1","4","1",11,"0",1
"15331","Shooter: Starfighter Sanvein","2","1","4","1",9,"1",1
"15332","Sakura Wars 1 & 2","2","1","4","1",12,"4",1
"15333","Dragon's Lair","2","1","0","1",5,"0",3
"15334","Disney's Meet the Robinsons","2","1","1","1",1,"0",3
"15335","Mata Hari: Betrayal is only a Kiss Away","2","1","1","1",2,"3",1
"15336","Cities in Motion Collection","2","1","0","1",10,"3",2
"15337","Date A Live: Arusu Install","2","1","4","1",2,"1",1
"15338","Terminator 3: The Redemption","2","1","3","1",9,"0",1
"15339","Farm Frenzy","2","1","0","1",12,"3",2
"15340","Tengen Toppa Gurren-Lagann","2","1","4","1",1,"0",1
"15341","Mario Tennis","2","1","4","1",11,"0",1
"15342","Sugoi Hebereke","2","1","4","1",3,"0",1
"15343","Pebble Beach Golf Links","2","1","4","1",11,"4",1
"15344","Veggy World","2","1","1","1",9,"0",2
"15345","Dakar 2: The World's Ultimate Rally","2","1","4","1",7,"2",1
"15346","Balls of Fury","2","2","4","2",11,"0",3
"15347","Indigo Prophecy","2","0","1","0",2,"3",4
"15348","Overlord","2","0","1","0",12,"3",1
"15349","Higurashi Daybreak Portable Mega Edition","2","1","4","1",2,"4",1
"15350","The Lord of the Rings: The Battle for Middle-Earth II","2","1","3","0",12,"3",1
"15351","Whiteout","2","1","4","2",7,"1",1
"15352","Shinken de Watashi ni Koi Shinasai! R","2","1","4","1",1,"1",1
"15353","Command & Conquer: The First Decade","2","1","4","1",12,"3",1
"15354","Shiratsuyu no Kai","2","1","4","1",2,"4",1
"15355","Rugby League Team Manager 2015","2","1","0","1",1,"3",1
"15356","FIFA Soccer 09","2","2","4","0",11,"3",2
"15357","Quake 4","2","1","3","0",9,"3",4
"15358","XGRA: Extreme G Racing Association","2","1","2","1",7,"0",1
"15359","World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto","2","1","4","1",10,"4",1
"15360","Max Payne","2","0","1","0",9,"3",4
"15361","Taito Legends 2","2","1","0","1",4,"1",1
"15362","Touhou Genso Rondo: Bullet Ballet","2","2","0","2",9,"1",3
"15363","Kill.Switch","2","1","2","1",9,"0",1
"15364","Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!","2","1","4","1",2,"4",1
"15365","Jinsei Game Wii","2","1","4","1",4,"0",1
"15366","So Blonde","2","1","4","1",2,"3",1
"15367","Atari Flashback Classics: Volume 1","2","1","1","1",4,"2",2
"15368","The Sims: Complete Collection","2","1","4","1",10,"3",1
"15369","Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore","2","1","4","1",4,"0",1
"15370","SBK: Snowboard Kids","2","2","2","1",11,"0",2
"15371","Gekka Ryouran Romance","2","1","4","1",2,"4",1
"15372","Guess the Logos","2","1","4","1",6,"2",1
"15373","Ore no Yome: Anata Dake no Hanayome","2","1","4","1",2,"2",1
"15374","Resident Evil Zero","2","1","4","1",1,"3",1
"15375","NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection","2","1","4","1",4,"4",1
"15376","Final Approach 2: 1st Priority","2","1","4","1",2,"1",1
"15377","Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!","2","1","4","1",4,"0",1
"15378","Homeworld","2","0","2","0",12,"3",2
"15379","Back to the Future: The Game","2","1","2","1",2,"2",1
"15380","Sniper Elite V2","2","2","4","2",9,"0",4
"15381","Moujuutsukai to Oujisama: Snow Bride","2","1","4","1",2,"1",1
"15382","Detective Jinguuji Saburo: Ronde Revenge","2","1","4","1",1,"0",1
"15383","Casper: Spirit Dimensions","2","1","1","1",5,"0",2
"15384","Meitantei Evangelion","2","1","4","1",2,"1",1
"15385","Tsuyo Kiss 2 Portable","2","1","4","1",2,"4",1
"15386","Paragon","2","2","2","1",1,"1",1
"15387","Order of War","2","1","0","1",12,"3",1
"15388","The Fast and the Furious","2","2","4","2",7,"4",1
"15389","Butt-Ugly Martians: Zoom or Doom!","2","1","4","1",7,"1",1
"15390","Mar Heaven: Karudea no Akuma","2","1","4","1",8,"0",1
"15391","Vampire Mansion: Linda Hyde","2","1","0","1",2,"0",3
"15392","Brain Dead 13","2","1","4","1",2,"1",1
"15393","Robotics;Notes","2","1","4","1",2,"2",1
"15394","Maximum Capacity: Hotel Giant","2","1","0","2",12,"3",1
"15395","Sacred Gold","2","0","0","1",8,"3",1
"15396","Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri","2","1","4","1",4,"0",1
"15397","T.A.C. Heroes : Big Red One","2","1","1","1",12,"0",3
"15398","The King of Fighters NeoWave","2","1","4","2",3,"2",1
"15399","Dungeons & Dragons: Shadow over Mystara","2","1","4","1",8,"1",1
"15400","Super PickUps","2","1","0","1",7,"1",2
"15401","Command & Conquer 3: Deluxe Edition","2","1","4","1",12,"3",1
"15402","Legend: Hand of God","2","2","0","2",8,"3",4
"15403","Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa","2","1","4","1",2,"0",1
"15404","Atari Flashback Classics: Volume 2","2","1","1","1",4,"2",2
"15405","Aquanaut's Holiday","2","1","4","1",2,"1",1
"15406","Hakuoki: Shinkai - Hana no Shou","2","1","4","1",2,"4",1
"15407","Hot 'n' Cold","2","1","4","1",1,"0",1
"15408","Nisenochigiri","2","1","4","1",2,"4",1
"15409","Sacred 3","2","2","2","2",8,"3",4
"15410","Pro Evolution Soccer 2017","2","2","4","1",11,"3",2
"15411","Wakeboarding Unleashed Featuring Shaun Murray","2","1","0","1",11,"0",2
"15412","Last Escort","2","1","4","1",2,"1",1
"15413","Kikou Heidan J-Phoenix: Cobalt Shoutaihen","2","1","4","1",1,"1",1
"15414","SAW","2","2","0","2",1,"3",4
"15415","World Championship Poker featuring Howard Lederer: All In","2","1","4","1",4,"0",1
"15416","Meikyuu Cross Blood: Reloaded","2","1","4","1",1,"2",1
"15417","Livly Garden","2","1","4","1",10,"0",1
"15418","Nicktoons Collection: Game Boy Advance Video Volume 3","2","1","4","1",4,"0",1
"15419","The Awakened Fate Ultimatum","2","1","4","1",8,"1",1
"15420","Spider-Man 3","2","1","4","2",5,"3",1
"15421","Xblaze: Lost Memories","2","2","4","1",2,"1",4
"15422","Elminage III: Ankoku no Shito to Yaiyou no Kyuuden","2","1","4","1",8,"4",1
"15423","Commando: Steel Disaster","2","1","0","1",9,"0",3
"15424","Aria: The Natural ~Tooi Yume no Mirage~","2","1","4","1",2,"1",1
"15425","Fallout Trilogy","2","0","1","1",8,"3",4
"15426","Katekyoo Hitman Reborn! Dream Hyper Battle! Wii","2","1","4","1",3,"0",1
"15427","Natalie Brooks: Mystery at Hillcrest High","2","1","4","1",1,"0",1
"15428","Gal Gun","2","1","4","1",9,"1",1
"15429","Hakuouki: Yuugi Roku DS","2","1","4","1",2,"0",1
"15430","Shonen Jump's Shaman King: Master of Spirits 2","2","1","4","1",8,"0",1
"15431","Toki no Kizuna: Hanayui Tsuzuri","2","1","4","1",2,"4",1
"15432","Rinne no Lagrange: Kamogawa Days","2","1","4","1",2,"1",1
"15433","Code R","2","1","4","1",2,"4",1
"15434","The Idolmaster: Gravure For You! Vol.8","2","1","4","1",1,"1",1
"15435","Spirits and Demons: 5 Game Pack","2","1","4","1",4,"3",1
"15436","Disney Sports Football","2","1","4","2",11,"0",2
"15437","Chicken Hunter","2","1","0","2",9,"0",3
"15438","Net High","2","1","4","1",2,"4",1
"15439","Kao Challengers","2","1","1","2",5,"4",2
"15440","Hakuoki: Shinkai - Furi no Shou","2","1","4","1",1,"4",1
"15441","Jake Hunter: Detective Chronicles","2","1","0","2",2,"0",1
"15442","Spider-Man: Web of Shadows","2","1","0","2",1,"3",1
"15443","Demolition Company: Gold Edition","2","1","1","1",10,"3",1
"15444","Onechanbara Special","2","1","4","1",1,"4",1
"15445","Headhunter: Redemption","2","2","0","2",1,"2",4
"15446","Jewel Master: Cradle Of Rome 2","2","1","1","1",6,"0",2
"15447","Daikaijuu Battle: Ultra Coliseum","2","1","4","1",3,"0",1
